Timestamp,Channel1,Channel2,Channel3,Channel4
2241459,2.1057E+0,2.0232E+0,2.1066E+0,2.1147E+0,
2241492,1.0704E+0,1.1054E+0,1.1433E+0,1.1348E+0,
2241517,1.6581E+0,1.1233E+0,1.1436E+0,1.1354E+0,
2241624,1.6212E+0,1.3714E+0,1.1435E+0,1.1348E+0,
2241730,1.0697E+0,1.1053E+0,1.1431E+0,1.1346E+0,
2241763,1.0698E+0,1.1056E+0,1.1430E+0,1.1344E+0,
2241800,2.2744E+0,2.1994E+0,2.0921E+0,2.0921E+0,
2241860,1.0985E+0,1.1070E+0,1.1433E+0,1.1348E+0,
2241964,2.2235E+0,2.1662E+0,1.9634E+0,1.9534E+0,
2241975,1.5898E+0,1.4832E+0,1.1437E+0,1.1348E+0,
2241999,1.0698E+0,1.1057E+0,1.1430E+0,1.1344E+0,
2242049,1.7275E+0,1.1076E+0,1.1432E+0,1.1346E+0,
2242128,2.0227E+0,1.7392E+0,1.2000E+0,1.5140E+0,
2242163,2.3257E+0,2.2828E+0,2.2457E+0,2.2028E+0,
2242217,2.1130E+0,1.9880E+0,1.9277E+0,1.9663E+0,
2242219,1.0705E+0,1.1202E+0,1.1534E+0,1.1466E+0,
2242229,2.1012E+0,2.0392E+0,1.7997E+0,1.7729E+0,
2242235,1.6356E+0,1.2215E+0,1.1441E+0,1.1359E+0,
2242243,2.2420E+0,2.0594E+0,2.2915E+0,2.2536E+0,
2242259,1.0699E+0,1.1055E+0,1.1432E+0,1.1344E+0,
2242280,1.0696E+0,1.1056E+0,1.1431E+0,1.1345E+0,
2242317,1.8785E+0,1.7711E+0,1.8158E+0,1.7645E+0,
2242333,2.6206E+0,2.4255E+0,2.4019E+0,2.4942E+0,
2242339,2.1381E+0,1.8562E+0,1.5701E+0,1.8588E+0,
2242344,1.0697E+0,1.1056E+0,1.1432E+0,1.1344E+0,
2242370,1.0698E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2242407,2.1012E+0,1.8393E+0,1.6771E+0,1.9250E+0,
2242415,1.9586E+0,1.8644E+0,1.9674E+0,1.9300E+0,
2242433,1.5538E+0,1.1062E+0,1.4140E+0,1.4414E+0,
2242494,1.9408E+0,1.8070E+0,1.8809E+0,1.8817E+0,
2242523,1.3393E+0,1.1091E+0,1.2451E+0,1.1825E+0,
2242539,2.0618E+0,1.7670E+0,1.4559E+0,1.7772E+0,
2242705,1.5692E+0,1.5911E+0,1.3104E+0,1.1358E+0,
2242733,1.0696E+0,1.1056E+0,1.1432E+0,1.1344E+0,
2242751,2.8363E+0,2.8323E+0,2.9263E+0,2.8825E+0,
2242755,1.4306E+0,1.1077E+0,1.1436E+0,1.1349E+0,
2242769,1.9810E+0,2.0172E+0,1.8739E+0,1.6765E+0,
2242786,1.0698E+0,1.1055E+0,1.1432E+0,1.1346E+0,
2242793,2.1799E+0,1.9983E+0,2.0700E+0,2.1296E+0,
2242830,2.3385E+0,2.3062E+0,2.4172E+0,2.3587E+0,
2242833,1.9831E+0,1.8374E+0,1.8891E+0,1.9120E+0,
2242900,1.0697E+0,1.1055E+0,1.1430E+0,1.1344E+0,
2242902,1.3957E+0,1.1078E+0,1.1463E+0,1.1361E+0,
2242918,2.6561E+0,2.7145E+0,2.6397E+0,2.5250E+0,
2242999,1.0693E+0,1.1054E+0,1.1433E+0,1.1344E+0,
2243044,1.9305E+0,1.3896E+0,1.3391E+0,1.6688E+0,
2243054,2.3180E+0,2.1288E+0,1.9214E+0,2.0171E+0,
2243078,1.7489E+0,1.5396E+0,1.1439E+0,1.1350E+0,
2243183,2.1854E+0,2.2247E+0,2.2012E+0,2.0669E+0,
2243196,1.8955E+0,1.8231E+0,1.3383E+0,1.1449E+0,
2243296,3.5109E+0,3.5095E+0,3.4264E+0,3.3971E+0,
2243327,1.0697E+0,1.1055E+0,1.1432E+0,1.1344E+0,
2243333,1.0695E+0,1.1054E+0,1.1432E+0,1.1344E+0,
2243345,1.8131E+0,1.7649E+0,1.5022E+0,1.3252E+0,
2243352,2.2078E+0,2.0773E+0,2.1875E+0,2.1989E+0,
2243366,2.3099E+0,2.1050E+0,2.2670E+0,2.2882E+0,
2243398,1.0696E+0,1.1058E+0,1.1434E+0,1.1346E+0,
2243407,1.1332E+0,1.1056E+0,1.1432E+0,1.1346E+0,
2243415,1.6992E+0,1.3579E+0,1.1434E+0,1.1348E+0,
2243447,1.9630E+0,1.7258E+0,1.5095E+0,1.6666E+0,
2243459,2.0276E+0,1.7160E+0,1.5047E+0,1.8086E+0,
2243465,2.4971E+0,2.3654E+0,2.3049E+0,2.3515E+0,
2243482,1.0698E+0,1.1054E+0,1.1432E+0,1.1346E+0,
2243494,2.1931E+0,2.1063E+0,2.0468E+0,2.0546E+0,
2243513,2.0104E+0,1.9186E+0,1.5201E+0,1.4892E+0,
2243545,1.7401E+0,1.7563E+0,1.5056E+0,1.1485E+0,
2243561,2.3211E+0,2.3844E+0,2.3248E+0,2.1849E+0,
2243562,1.9821E+0,1.6987E+0,1.4709E+0,1.6017E+0,
2243629,1.0700E+0,1.1054E+0,1.1434E+0,1.1344E+0,
2243644,1.1992E+0,1.1056E+0,1.1432E+0,1.1343E+0,
2243689,1.0698E+0,1.1054E+0,1.1432E+0,1.1346E+0,
2243714,1.7132E+0,1.4529E+0,1.5831E+0,1.5646E+0,
2243762,2.0326E+0,1.8443E+0,1.3789E+0,1.5728E+0,
2243805,1.9488E+0,1.7702E+0,1.2115E+0,1.2803E+0,
2243833,1.0698E+0,1.1056E+0,1.1434E+0,1.1346E+0,
2243847,2.2146E+0,2.1925E+0,2.3432E+0,2.1995E+0,
2243914,1.9007E+0,1.6576E+0,1.5070E+0,1.6229E+0,
2243940,3.4932E+0,3.4481E+0,3.4134E+0,3.3832E+0,
2243956,2.2584E+0,2.2115E+0,1.9773E+0,1.9325E+0,
2243980,2.2761E+0,2.2244E+0,2.0216E+0,1.9869E+0,
2243999,1.0695E+0,1.1055E+0,1.1432E+0,1.1346E+0,
2244045,1.0696E+0,1.1056E+0,1.1430E+0,1.1345E+0,
2244046,2.1980E+0,2.0247E+0,1.9376E+0,2.0779E+0,
2244056,2.1418E+0,2.1296E+0,2.1227E+0,2.0422E+0,
2244061,2.1808E+0,2.0900E+0,2.0411E+0,2.0532E+0,
2244078,2.2073E+0,2.1984E+0,2.2665E+0,2.1732E+0,
2244091,1.0697E+0,1.1055E+0,1.1433E+0,1.1343E+0,
2244094,2.1993E+0,2.1389E+0,1.8949E+0,1.8728E+0,
2244095,2.0039E+0,1.8496E+0,1.7328E+0,1.5152E+0,
2244114,2.0696E+0,1.7853E+0,1.7523E+0,1.9413E+0,
2244195,1.0697E+0,1.1055E+0,1.1431E+0,1.1346E+0,
2244201,1.0697E+0,1.1056E+0,1.1432E+0,1.1346E+0,
2244231,1.0698E+0,1.1055E+0,1.1432E+0,1.1343E+0,
2244245,1.9219E+0,1.9054E+0,2.0118E+0,1.7625E+0,
2244299,1.8826E+0,1.1679E+0,1.1434E+0,1.1356E+0,
2244305,1.0842E+0,1.1060E+0,1.1432E+0,1.1345E+0,
2244373,1.0698E+0,1.1058E+0,1.1432E+0,1.1345E+0,
2244378,1.0699E+0,1.1056E+0,1.1431E+0,1.1346E+0,
2244391,1.0696E+0,1.1055E+0,1.1432E+0,1.1346E+0,
2244423,1.6944E+0,1.1940E+0,1.1437E+0,1.1358E+0,
2244503,1.0697E+0,1.1054E+0,1.1432E+0,1.1346E+0,
2244575,1.3798E+0,1.1058E+0,1.1432E+0,1.1346E+0,
2244628,2.5487E+0,2.6484E+0,2.6628E+0,2.4906E+0,
2244629,1.0735E+0,1.1088E+0,1.1415E+0,1.1370E+0,
2244677,1.0697E+0,1.1056E+0,1.1431E+0,1.1341E+0,
2244727,1.0700E+0,1.1054E+0,1.1432E+0,1.1345E+0,
2244731,1.9714E+0,1.9648E+0,1.6605E+0,1.3094E+0,
2244756,2.0254E+0,1.7875E+0,1.4202E+0,1.6987E+0,
2244762,1.0696E+0,1.1054E+0,1.1429E+0,1.1343E+0,
2244797,3.1850E+0,3.2321E+0,3.4121E+0,3.3030E+0,
2244851,2.1654E+0,2.0220E+0,2.0782E+0,2.1107E+0,
2244952,1.9195E+0,1.8087E+0,1.1509E+0,1.1352E+0,
2244999,1.0698E+0,1.1056E+0,1.1433E+0,1.1343E+0,
2245013,1.3212E+0,1.3760E+0,1.1443E+0,1.1346E+0,
2245032,2.3445E+0,2.1585E+0,1.9804E+0,2.0929E+0,
2245060,1.0706E+0,1.1057E+0,1.1432E+0,1.1344E+0,
2245094,1.0699E+0,1.1056E+0,1.1432E+0,1.1344E+0,
2245167,2.0519E+0,1.8189E+0,1.5177E+0,1.7600E+0,
2245245,1.6146E+0,1.5208E+0,1.4056E+0,1.1949E+0,
2245319,1.8884E+0,1.8978E+0,1.7247E+0,1.4217E+0,
2245341,2.2316E+0,2.1110E+0,2.1102E+0,2.1400E+0,
2245369,2.3835E+0,2.3519E+0,2.2299E+0,2.1718E+0,
2245382,1.6689E+0,1.1069E+0,1.1437E+0,1.1402E+0,
2245405,1.0708E+0,1.1053E+0,1.1432E+0,1.1345E+0,
2245487,2.0855E+0,1.8397E+0,1.7421E+0,1.9255E+0,
2245503,2.3424E+0,2.1534E+0,1.9502E+0,2.0453E+0,
2245594,1.0696E+0,1.1056E+0,1.1430E+0,1.1343E+0,
2245613,1.0697E+0,1.1056E+0,1.1433E+0,1.1341E+0,
2245635,2.9510E+0,2.9948E+0,2.7539E+0,2.6539E+0,
2245650,2.3174E+0,2.2217E+0,2.2075E+0,2.2204E+0,
2245677,1.3448E+0,1.1302E+0,1.1445E+0,1.1352E+0,
2245684,2.3701E+0,2.4017E+0,2.5317E+0,2.3296E+0,
2245715,2.1551E+0,2.0630E+0,1.9196E+0,1.9432E+0,
2245738,2.5639E+0,2.4986E+0,2.5128E+0,2.5029E+0,
2245755,2.3322E+0,2.2982E+0,2.2560E+0,2.2177E+0,
2245821,2.1633E+0,1.9876E+0,1.8062E+0,1.9509E+0,
2245916,2.1192E+0,1.9562E+0,1.6677E+0,1.8419E+0,
2245928,1.0696E+0,1.1056E+0,1.1432E+0,1.1343E+0,
2245950,1.0965E+0,1.1058E+0,1.1431E+0,1.1343E+0,
2245959,1.0791E+0,1.1056E+0,1.1431E+0,1.1343E+0,
2245976,1.4900E+0,1.1064E+0,1.1436E+0,1.1348E+0,
2245999,1.0698E+0,1.1056E+0,1.1430E+0,1.1343E+0,
2246037,2.5055E+0,2.4728E+0,2.2786E+0,2.2335E+0,
2246060,1.7974E+0,1.8075E+0,1.8861E+0,1.5286E+0,
2246066,1.5326E+0,1.1903E+0,1.3126E+0,1.3220E+0,
2246068,2.4182E+0,2.4473E+0,2.3557E+0,2.2560E+0,
2246119,2.7725E+0,2.6597E+0,2.5309E+0,2.5827E+0,
2246139,2.4994E+0,2.2774E+0,2.1600E+0,2.2581E+0,
2246172,1.8520E+0,1.5467E+0,1.3517E+0,1.4713E+0,
2246187,1.0696E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2246224,1.0695E+0,1.1056E+0,1.1433E+0,1.1341E+0,
2246275,1.7567E+0,1.5176E+0,1.7176E+0,1.7017E+0,
2246299,1.7833E+0,1.4160E+0,1.6399E+0,1.7399E+0,
2246309,2.1776E+0,2.0887E+0,2.0950E+0,2.0897E+0,
2246319,1.4235E+0,1.1058E+0,1.1434E+0,1.1360E+0,
2246341,1.0697E+0,1.1056E+0,1.1430E+0,1.1342E+0,
2246504,1.6731E+0,1.1095E+0,1.1442E+0,1.2186E+0,
2246557,2.3491E+0,2.1983E+0,2.2767E+0,2.3145E+0,
2246584,1.0696E+0,1.1054E+0,1.1433E+0,1.1341E+0,
2246586,2.3249E+0,2.3369E+0,2.4149E+0,2.3181E+0,
2246638,1.4908E+0,1.1068E+0,1.1436E+0,1.1351E+0,
2246641,1.0701E+0,1.1054E+0,1.1434E+0,1.1342E+0,
2246708,2.0630E+0,1.9726E+0,1.5540E+0,1.5628E+0,
2246796,1.0696E+0,1.1056E+0,1.1431E+0,1.1345E+0,
2246812,1.0696E+0,1.1055E+0,1.1432E+0,1.1341E+0,
2246850,1.4323E+0,1.2394E+0,1.6219E+0,1.1945E+0,
2246910,1.0696E+0,1.1056E+0,1.1430E+0,1.1343E+0,
2246915,1.0706E+0,1.1056E+0,1.1434E+0,1.1346E+0,
2246985,2.2053E+0,2.1211E+0,2.0583E+0,2.0619E+0,
2246999,1.0696E+0,1.1057E+0,1.1431E+0,1.1346E+0,
2247019,2.1025E+0,2.0433E+0,1.9896E+0,1.9771E+0,
2247069,2.0278E+0,1.6353E+0,1.4711E+0,1.8006E+0,
2247149,1.0698E+0,1.1054E+0,1.1432E+0,1.1347E+0,
2247163,1.5868E+0,1.4207E+0,1.1433E+0,1.1346E+0,
2247186,2.2127E+0,2.0834E+0,1.9513E+0,2.0185E+0,
2247246,2.1245E+0,2.0187E+0,2.0156E+0,2.0376E+0,
2247308,2.3650E+0,2.2392E+0,2.1695E+0,2.2236E+0,
2247324,2.0122E+0,2.0322E+0,2.0335E+0,1.8898E+0,
2247362,1.7023E+0,1.1065E+0,1.1431E+0,1.1347E+0,
2247377,2.2177E+0,2.0212E+0,2.0150E+0,2.1201E+0,
2247410,2.4048E+0,2.2523E+0,2.3278E+0,2.3767E+0,
2247466,1.0696E+0,1.1055E+0,1.1432E+0,1.1345E+0,
2247505,1.1187E+0,1.1058E+0,1.1434E+0,1.1344E+0,
2247541,1.3123E+0,1.1056E+0,1.1434E+0,1.1344E+0,
2247545,2.0145E+0,2.0453E+0,2.0473E+0,1.9066E+0,
2247563,1.0697E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2247634,2.2239E+0,2.1655E+0,1.9303E+0,1.9176E+0,
2247638,1.9069E+0,1.5780E+0,1.6709E+0,1.8180E+0,
2247645,1.5084E+0,1.5650E+0,1.2024E+0,1.1346E+0,
2247651,1.0704E+0,1.1055E+0,1.1432E+0,1.1341E+0,
2247667,2.4364E+0,2.3758E+0,2.4406E+0,2.4242E+0,
2247715,1.4143E+0,1.1381E+0,1.1433E+0,1.1343E+0,
2247718,2.4533E+0,2.4080E+0,2.4981E+0,2.4654E+0,
2247733,2.7128E+0,2.6206E+0,2.5881E+0,2.6074E+0,
2247755,1.3628E+0,1.3625E+0,1.1451E+0,1.1348E+0,
2247770,1.2619E+0,1.1060E+0,1.1432E+0,1.1343E+0,
2247788,1.6953E+0,1.1269E+0,1.1435E+0,1.1352E+0,
2247805,2.0837E+0,1.9568E+0,1.7233E+0,1.7993E+0,
2247874,1.0698E+0,1.1055E+0,1.1431E+0,1.1343E+0,
2247910,1.0700E+0,1.1058E+0,1.1432E+0,1.1343E+0,
2247914,1.1074E+0,1.1057E+0,1.1432E+0,1.1344E+0,
2247975,1.8467E+0,1.2104E+0,1.1452E+0,1.4521E+0,
2247979,1.0696E+0,1.1056E+0,1.1431E+0,1.1343E+0,
2247999,1.0698E+0,1.1055E+0,1.1431E+0,1.1344E+0,
2248016,2.5096E+0,2.5434E+0,2.4956E+0,2.3986E+0,
2248024,2.0813E+0,2.0159E+0,1.8452E+0,1.8109E+0,
2248067,1.0696E+0,1.1055E+0,1.1433E+0,1.1343E+0,
2248101,2.1556E+0,2.1037E+0,1.9120E+0,1.8878E+0,
2248133,1.1408E+0,1.1259E+0,1.3059E+0,1.1347E+0,
2248136,1.6677E+0,1.3234E+0,1.1832E+0,1.2455E+0,
2248142,1.0707E+0,1.1060E+0,1.1478E+0,1.1346E+0,
2248206,2.7771E+0,2.7372E+0,2.5086E+0,2.4602E+0,
2248311,1.5307E+0,1.4313E+0,1.3672E+0,1.1436E+0,
2248318,2.1543E+0,1.9765E+0,1.6662E+0,1.8801E+0,
2248356,1.0698E+0,1.1056E+0,1.1433E+0,1.1343E+0,
2248377,1.0702E+0,1.1058E+0,1.1432E+0,1.1341E+0,
2248429,1.2856E+0,1.1076E+0,1.1432E+0,1.1344E+0,
2248436,1.0696E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2248563,1.9375E+0,1.6966E+0,1.1822E+0,1.3123E+0,
2248614,1.7905E+0,1.1279E+0,1.3751E+0,1.6532E+0,
2248616,2.1936E+0,2.0853E+0,2.0433E+0,2.0700E+0,
2248617,1.0708E+0,1.1146E+0,1.1480E+0,1.1414E+0,
2248621,2.1497E+0,1.9365E+0,2.0041E+0,2.0983E+0,
2248668,1.4179E+0,1.3211E+0,1.1747E+0,1.1354E+0,
2248675,1.0697E+0,1.1056E+0,1.1430E+0,1.1342E+0,
2248735,1.9080E+0,1.8142E+0,1.4574E+0,1.3751E+0,
2248758,1.6705E+0,1.4927E+0,1.1493E+0,1.1354E+0,
2248759,1.1589E+0,1.1587E+0,1.1587E+0,1.1423E+0,
2248777,1.0696E+0,1.1056E+0,1.1432E+0,1.1344E+0,
2248801,1.7450E+0,1.2640E+0,1.1436E+0,1.1348E+0,
2248809,1.7545E+0,1.3808E+0,1.1437E+0,1.1349E+0,
2248838,1.6770E+0,1.1950E+0,1.4972E+0,1.6276E+0,
2248916,2.0581E+0,2.0209E+0,1.6398E+0,1.4549E+0,
2248919,2.0771E+0,1.9719E+0,1.8537E+0,1.8823E+0,
2248932,2.6562E+0,2.6040E+0,2.7216E+0,2.7136E+0,
2248934,1.0710E+0,1.1063E+0,1.1427E+0,1.1341E+0,
2248948,1.0697E+0,1.1056E+0,1.1432E+0,1.1343E+0,
2248999,1.0695E+0,1.1054E+0,1.1432E+0,1.1342E+0,
2249066,2.3618E+0,2.3298E+0,2.1390E+0,2.0824E+0,
2249110,1.2794E+0,1.1444E+0,1.1430E+0,1.1343E+0,
2249135,1.0697E+0,1.1056E+0,1.1433E+0,1.1344E+0,
2249221,1.2553E+0,1.1507E+0,1.1436E+0,1.1345E+0,
2249305,2.2348E+0,2.0512E+0,2.1734E+0,2.2144E+0,
2249403,2.7605E+0,2.7024E+0,2.5830E+0,2.5706E+0,
2249469,1.5295E+0,1.5946E+0,1.2332E+0,1.1351E+0,
2249475,2.0079E+0,1.9212E+0,1.4373E+0,1.3190E+0,
2249620,2.8558E+0,2.7152E+0,2.6209E+0,2.6972E+0,
2249625,2.0922E+0,2.0716E+0,1.9378E+0,1.8525E+0,
2249755,2.2898E+0,2.3252E+0,2.3763E+0,2.2526E+0,
2249822,1.5191E+0,1.3960E+0,1.5233E+0,1.2591E+0,
2249832,1.7890E+0,1.2032E+0,1.2252E+0,1.5297E+0,
2249846,2.1762E+0,2.0402E+0,1.8235E+0,1.9189E+0,
2249851,2.6663E+0,2.7787E+0,2.6457E+0,2.4843E+0,
2249859,2.4156E+0,2.4762E+0,2.4373E+0,2.3054E+0,
2249902,2.0289E+0,1.7546E+0,1.8319E+0,1.9479E+0,
2249924,1.6999E+0,1.7410E+0,1.4456E+0,1.1373E+0,
2249968,2.4264E+0,2.3881E+0,2.2049E+0,2.1570E+0,
2249999,2.1801E+0,2.1339E+0,2.0711E+0,2.0213E+0,
2249999,1.0763E+0,1.1505E+0,1.1674E+0,1.1739E+0,
2250023,2.2780E+0,2.2149E+0,2.3421E+0,2.3134E+0,
2250028,1.0695E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2250068,1.9268E+0,1.3478E+0,1.7044E+0,1.8377E+0,
2250104,2.2827E+0,2.0840E+0,1.8569E+0,1.9689E+0,
2250115,2.9955E+0,2.9169E+0,2.6215E+0,2.6431E+0,
2250118,1.8233E+0,1.2823E+0,1.1435E+0,1.1355E+0,
2250134,1.0702E+0,1.1058E+0,1.1440E+0,1.1348E+0,
2250245,1.7992E+0,1.5155E+0,1.2262E+0,1.2567E+0,
2250283,2.2332E+0,2.2891E+0,2.2305E+0,2.0813E+0,
2250295,1.0694E+0,1.1055E+0,1.1430E+0,1.1343E+0,
2250348,3.5097E+0,3.5087E+0,3.4343E+0,3.4041E+0,
2250391,1.0697E+0,1.1056E+0,1.1431E+0,1.1345E+0,
2250396,1.0698E+0,1.1055E+0,1.1431E+0,1.1345E+0,
2250489,1.0697E+0,1.1056E+0,1.1432E+0,1.1344E+0,
2250537,2.0302E+0,1.9353E+0,1.9967E+0,1.9894E+0,
2250546,2.6155E+0,2.7061E+0,2.5835E+0,2.4370E+0,
2250560,3.4958E+0,3.4924E+0,3.4131E+0,3.3839E+0,
2250568,1.7230E+0,1.6216E+0,1.1837E+0,1.1352E+0,
2250568,1.1099E+0,1.2889E+0,1.2378E+0,1.1675E+0,
2250589,2.2542E+0,2.2150E+0,2.2739E+0,2.2251E+0,
2250606,2.3067E+0,2.1937E+0,2.2031E+0,2.2301E+0,
2250695,2.1681E+0,2.1540E+0,1.9343E+0,1.8340E+0,
2250780,1.0698E+0,1.1056E+0,1.1432E+0,1.1345E+0,
2250781,2.4569E+0,2.3279E+0,2.3455E+0,2.4034E+0,
2250815,2.3276E+0,2.2836E+0,2.1379E+0,2.1016E+0,
2250899,1.9130E+0,1.7774E+0,1.1547E+0,1.1359E+0,
2250931,2.2237E+0,2.0905E+0,2.0014E+0,2.0656E+0,
2250940,1.5197E+0,1.1315E+0,1.1432E+0,1.1344E+0,
2250964,2.8582E+0,2.7541E+0,2.8574E+0,2.8953E+0,
2250970,1.8157E+0,1.5580E+0,1.4429E+0,1.4770E+0,
2250973,2.4180E+0,2.4379E+0,2.3984E+0,2.3077E+0,
2250999,1.0697E+0,1.1055E+0,1.1432E+0,1.1344E+0,
2251087,1.0698E+0,1.1056E+0,1.1432E+0,1.1346E+0,
2251106,1.0698E+0,1.1056E+0,1.1431E+0,1.1345E+0,
2251192,1.5171E+0,1.2068E+0,1.1434E+0,1.1348E+0,
2251214,1.8461E+0,1.7813E+0,1.8435E+0,1.7176E+0,
2251235,1.0696E+0,1.1054E+0,1.1432E+0,1.1345E+0,
2251250,1.5691E+0,1.1061E+0,1.1432E+0,1.1343E+0,
2251310,1.1809E+0,1.3051E+0,1.1441E+0,1.1346E+0,
2251310,1.6805E+0,1.5020E+0,1.3387E+0,1.8816E+0,
2251333,2.1573E+0,2.1253E+0,1.8808E+0,1.7819E+0,
2251459,2.3261E+0,2.3957E+0,2.3381E+0,2.1941E+0,
2251567,1.0697E+0,1.1056E+0,1.1432E+0,1.1343E+0,
2251567,1.2409E+0,1.1330E+0,1.2195E+0,1.1712E+0,
2251577,1.9463E+0,1.3565E+0,1.1437E+0,1.1847E+0,
2251577,2.6522E+0,2.3764E+0,2.5686E+0,2.6134E+0,
2251601,1.0696E+0,1.1053E+0,1.1430E+0,1.1345E+0,
2251651,3.1490E+0,3.0811E+0,2.9527E+0,2.9386E+0,
2251690,2.3964E+0,2.4320E+0,2.2951E+0,2.1680E+0,
2251742,2.1806E+0,1.9439E+0,2.1164E+0,2.1425E+0,
2251772,1.0704E+0,1.1056E+0,1.1432E+0,1.1346E+0,
2251790,1.5827E+0,1.5767E+0,1.6863E+0,1.2094E+0,
2251806,1.0698E+0,1.1056E+0,1.1431E+0,1.1344E+0,
2251817,1.4844E+0,1.1065E+0,1.1432E+0,1.1346E+0,
2251878,2.2462E+0,2.2066E+0,2.0997E+0,2.0599E+0,
2251912,1.2886E+0,1.1065E+0,1.1431E+0,1.1346E+0,
2251960,2.4841E+0,2.3626E+0,2.3368E+0,2.3685E+0,
2251999,1.0692E+0,1.1056E+0,1.1430E+0,1.1346E+0,
2252036,1.1259E+0,1.1206E+0,1.1441E+0,1.1346E+0,
2252082,2.3042E+0,2.3559E+0,2.3718E+0,2.2385E+0,
2252099,2.6609E+0,2.5264E+0,2.4860E+0,2.4888E+0,
2252115,1.0696E+0,1.1056E+0,1.1431E+0,1.1342E+0,
2252187,1.5186E+0,1.1545E+0,1.1450E+0,1.1399E+0,
2252270,2.0785E+0,1.9487E+0,1.9582E+0,1.9859E+0,
2252366,2.1773E+0,2.0907E+0,2.0179E+0,2.0384E+0,
2252368,1.7915E+0,1.8113E+0,1.4930E+0,1.1529E+0,
2252399,2.4281E+0,2.3977E+0,2.2571E+0,2.2133E+0,
2252404,1.0700E+0,1.1054E+0,1.1431E+0,1.1344E+0,
2252424,1.9765E+0,1.9473E+0,1.5901E+0,1.3973E+0,
2252579,1.0697E+0,1.1057E+0,1.1434E+0,1.1343E+0,
2252581,2.9301E+0,2.8592E+0,2.6156E+0,2.6353E+0,
2252608,1.0696E+0,1.1053E+0,1.1431E+0,1.1343E+0,
2252672,1.0699E+0,1.1054E+0,1.1430E+0,1.1342E+0,
2252804,1.0698E+0,1.1056E+0,1.1430E+0,1.1344E+0,
2252815,1.0696E+0,1.1055E+0,1.1431E+0,1.1345E+0,
2252864,1.8153E+0,1.5497E+0,1.3079E+0,1.3882E+0,
2252909,2.4623E+0,2.2502E+0,2.1797E+0,2.2813E+0,
2252922,1.0696E+0,1.1054E+0,1.1432E+0,1.1346E+0,
2252952,1.0696E+0,1.1055E+0,1.1431E+0,1.1346E+0,
2252960,1.6907E+0,1.3800E+0,1.5353E+0,1.5135E+0,
2252999,1.0696E+0,1.1056E+0,1.1431E+0,1.1343E+0,
2253015,1.0698E+0,1.1054E+0,1.1431E+0,1.1344E+0,
2253019,2.0596E+0,2.0407E+0,2.0373E+0,1.9504E+0,
2253026,1.4845E+0,1.5266E+0,1.1441E+0,1.1345E+0,
2253050,1.0697E+0,1.1054E+0,1.1432E+0,1.1343E+0,
2253109,1.2677E+0,1.1069E+0,1.1433E+0,1.1346E+0,
2253109,2.3239E+0,2.2553E+0,2.1578E+0,2.2287E+0,
2253176,1.5511E+0,1.1165E+0,1.1434E+0,1.1354E+0,
2253186,2.3179E+0,2.2343E+0,2.0238E+0,2.0454E+0,
2253196,2.2192E+0,2.1728E+0,1.9964E+0,1.9807E+0,
2253210,1.0697E+0,1.1055E+0,1.1432E+0,1.1344E+0,
2253285,1.0698E+0,1.1056E+0,1.1433E+0,1.1347E+0,
2253292,2.3378E+0,2.2399E+0,2.2264E+0,2.2365E+0,
2253297,1.0696E+0,1.1055E+0,1.1431E+0,1.1346E+0,
2253298,1.0864E+0,1.1079E+0,1.1506E+0,1.1379E+0,
2253386,1.2128E+0,1.1055E+0,1.1446E+0,1.1378E+0,
2253448,1.0698E+0,1.1056E+0,1.1431E+0,1.1345E+0,
2253475,1.4280E+0,1.4653E+0,1.1441E+0,1.1346E+0,
2253497,1.0698E+0,1.1054E+0,1.1431E+0,1.1344E+0,
2253515,2.1512E+0,2.1075E+0,2.0424E+0,2.0075E+0,
2253549,2.0669E+0,1.9663E+0,1.6246E+0,1.7066E+0,
2253582,1.0742E+0,1.1060E+0,1.1434E+0,1.1343E+0,
2253632,1.0696E+0,1.1054E+0,1.1434E+0,1.1343E+0,
2253669,1.0699E+0,1.1056E+0,1.1431E+0,1.1344E+0,
2253708,1.8516E+0,1.8045E+0,1.6082E+0,1.4067E+0,
2253796,2.2376E+0,2.1475E+0,1.9094E+0,1.9389E+0,
2253800,1.7971E+0,1.2713E+0,1.1860E+0,1.4517E+0,
2253816,2.1045E+0,2.0120E+0,2.0806E+0,2.0877E+0,
2253849,2.2878E+0,2.2462E+0,2.1547E+0,2.1124E+0,
2253888,1.0850E+0,1.1058E+0,1.1432E+0,1.1342E+0,
2253907,2.2306E+0,2.2105E+0,1.9993E+0,1.9065E+0,
2253918,2.6857E+0,2.4523E+0,2.6842E+0,2.6918E+0,
2253999,1.0696E+0,1.1056E+0,1.1432E+0,1.1343E+0,
2254106,2.2087E+0,2.0077E+0,1.9308E+0,2.0658E+0,
2254170,1.0700E+0,1.1055E+0,1.1430E+0,1.1346E+0,
2254256,1.8465E+0,1.2222E+0,1.1436E+0,1.2088E+0,
2254276,2.3555E+0,2.2915E+0,2.4061E+0,2.3909E+0,
2254284,2.2731E+0,2.2298E+0,2.3116E+0,2.2606E+0,
