Timestamp,Channel1,Channel2,Channel3,Channel4 
175621246,1.3474E+0,1.1604E+0,1.1819E+0,1.1815E+0,
175621256,2.8465E+0,2.6617E+0,2.8765E+0,2.9511E+0,
175621293,1.6877E+0,1.6077E+0,1.1503E+0,1.1143E+0,
175621356,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
175621385,2.4549E+0,2.4061E+0,2.2485E+0,2.2495E+0,
175621391,2.9618E+0,2.9842E+0,2.8803E+0,2.8840E+0,
175621408,2.5129E+0,2.5261E+0,2.2939E+0,2.2189E+0,
175621420,2.1152E+0,2.1279E+0,1.9148E+0,1.7576E+0,
175621424,2.0559E+0,1.7013E+0,1.9520E+0,2.0289E+0,
175621485,1.9574E+0,1.9241E+0,1.9884E+0,1.9398E+0,
175621503,2.0582E+0,1.8814E+0,1.8237E+0,1.9403E+0,
175621504,1.9347E+0,1.1697E+0,1.2124E+0,1.5563E+0,
175621508,1.9460E+0,1.5224E+0,1.1551E+0,1.5548E+0,
175621549,1.9539E+0,1.7737E+0,1.5275E+0,1.6603E+0,
175621558,2.8080E+0,2.8521E+0,2.7177E+0,2.6870E+0,
175621598,2.3541E+0,2.2416E+0,1.9734E+0,2.0746E+0,
175621603,1.5543E+0,1.6428E+0,1.2813E+0,1.1119E+0,
175621650,1.4345E+0,1.0869E+0,1.1270E+0,1.2137E+0,
175621662,3.5350E+0,3.5330E+0,3.2827E+0,3.2471E+0,
175621669,2.4772E+0,2.3308E+0,2.1820E+0,2.2910E+0,
175621679,1.0493E+0,1.0846E+0,1.1197E+0,1.1110E+0,
175621682,1.6366E+0,1.0868E+0,1.1197E+0,1.1125E+0,
175621712,2.0860E+0,1.9851E+0,1.3492E+0,1.4986E+0,
175621716,2.3354E+0,2.2604E+0,2.0546E+0,2.0960E+0,
175621734,2.4627E+0,2.3532E+0,2.1515E+0,2.2281E+0,
175621755,2.6035E+0,2.3844E+0,2.5882E+0,2.6494E+0,
175621833,2.9104E+0,2.9151E+0,2.8576E+0,2.8749E+0,
175621846,2.3876E+0,2.4127E+0,2.5564E+0,2.3792E+0,
175621966,2.0844E+0,1.9754E+0,1.6985E+0,1.7984E+0,
175621968,2.8762E+0,2.6448E+0,2.5393E+0,2.7381E+0,
175621999,1.0493E+0,1.0844E+0,1.1197E+0,1.1111E+0,
175622012,2.0879E+0,2.0996E+0,1.9891E+0,1.9241E+0,
175622037,3.5346E+0,3.5292E+0,3.4476E+0,3.4194E+0,
175622039,1.6886E+0,1.7281E+0,1.6811E+0,1.4853E+0,
175622058,2.9122E+0,3.0718E+0,3.1008E+0,2.9779E+0,
175622064,2.1292E+0,1.8642E+0,1.5979E+0,1.9369E+0,
175622081,2.2692E+0,2.1959E+0,2.0469E+0,2.0790E+0,
175622126,2.0907E+0,2.0819E+0,1.8993E+0,1.7990E+0,
175622191,1.9343E+0,1.8060E+0,1.8466E+0,1.8673E+0,
175622242,2.2930E+0,2.2485E+0,2.1879E+0,2.1885E+0,
175622289,1.4305E+0,1.0848E+0,1.1199E+0,1.1109E+0,
175622302,1.5008E+0,1.0845E+0,1.1197E+0,1.1113E+0,
175622308,2.4370E+0,2.3758E+0,2.1039E+0,2.1316E+0,
175622327,2.3061E+0,2.1501E+0,2.1107E+0,2.2045E+0,
175622356,1.6530E+0,1.0862E+0,1.1199E+0,1.1116E+0,
175622417,2.6788E+0,2.6160E+0,2.6801E+0,2.7235E+0,
175622503,2.2577E+0,2.0815E+0,2.1240E+0,2.2121E+0,
175622586,1.0490E+0,1.0844E+0,1.1197E+0,1.1111E+0,
175622680,2.7837E+0,2.7094E+0,2.5038E+0,2.5724E+0,
175622692,3.5381E+0,3.5317E+0,3.4503E+0,3.4223E+0,
175622755,2.8160E+0,2.6473E+0,2.6141E+0,2.7529E+0,
175622809,2.5878E+0,2.7049E+0,2.8051E+0,2.5643E+0,
175622828,2.1640E+0,2.0381E+0,1.8254E+0,1.9537E+0,
175622829,3.5317E+0,3.5215E+0,3.4415E+0,3.4117E+0,
175622831,2.2997E+0,2.1978E+0,2.1036E+0,2.1663E+0,
175622844,2.4388E+0,2.3910E+0,2.4718E+0,2.4791E+0,
175622907,3.5271E+0,3.5213E+0,3.2843E+0,3.3926E+0,
175622912,3.5240E+0,3.5218E+0,3.4420E+0,3.4084E+0,
175622917,2.8195E+0,2.8014E+0,2.4517E+0,2.4481E+0,
175622937,2.2173E+0,2.0754E+0,1.7174E+0,1.9391E+0,
175622939,1.9588E+0,1.7864E+0,1.1210E+0,1.1261E+0,
175622950,2.6011E+0,2.6256E+0,2.5833E+0,2.5437E+0,
175622956,2.2977E+0,2.2953E+0,2.1887E+0,2.1318E+0,
175622976,1.3166E+0,1.0845E+0,1.1198E+0,1.1110E+0,
175622995,3.5297E+0,3.5229E+0,3.4411E+0,3.4072E+0,
175622995,2.6901E+0,2.5875E+0,2.6292E+0,2.7212E+0,
175622999,1.0492E+0,1.0842E+0,1.1199E+0,1.1109E+0,
175623024,1.0492E+0,1.0842E+0,1.1198E+0,1.1111E+0,
175623030,2.2989E+0,2.3724E+0,2.2907E+0,2.1719E+0,
175623054,2.3093E+0,2.1970E+0,2.1047E+0,2.1766E+0,
175623080,3.4271E+0,3.4200E+0,3.1969E+0,3.2650E+0,
175623083,2.5612E+0,2.3312E+0,2.4706E+0,2.5566E+0,
175623096,1.0493E+0,1.0844E+0,1.1196E+0,1.1111E+0,
175623099,2.6071E+0,2.4397E+0,2.3846E+0,2.4997E+0,
175623128,2.1582E+0,1.9297E+0,1.7740E+0,2.0072E+0,
175623183,2.0146E+0,1.8665E+0,1.8815E+0,1.9663E+0,
175623196,1.0492E+0,1.0844E+0,1.1197E+0,1.1111E+0,
175623237,2.4760E+0,2.2803E+0,2.1443E+0,2.2957E+0,
175623277,2.0433E+0,1.7191E+0,1.4084E+0,1.8358E+0,
175623281,2.9684E+0,3.0413E+0,2.9796E+0,2.9414E+0,
175623311,3.5344E+0,3.5276E+0,3.4451E+0,3.4140E+0,
175623360,1.6533E+0,1.4586E+0,1.1486E+0,1.1861E+0,
175623405,2.1202E+0,2.1356E+0,2.0397E+0,1.9565E+0,
175623410,3.0513E+0,2.9585E+0,2.6447E+0,2.7539E+0,
175623424,2.1981E+0,2.1187E+0,2.1448E+0,2.1486E+0,
175623430,2.6757E+0,2.6336E+0,2.5121E+0,2.5412E+0,
175623438,2.1491E+0,2.1228E+0,1.8498E+0,1.7659E+0,
175623439,2.0983E+0,1.9067E+0,1.9336E+0,2.0008E+0,
175623492,2.6674E+0,2.6695E+0,2.4304E+0,2.3934E+0,
175623509,2.9005E+0,2.8684E+0,2.5762E+0,2.6116E+0,
175623558,2.2737E+0,2.1222E+0,2.0184E+0,2.1332E+0,
175623619,2.5533E+0,2.3846E+0,2.5277E+0,2.6013E+0,
175623632,3.2668E+0,3.2252E+0,3.3579E+0,3.4170E+0,
175623635,1.0494E+0,1.0845E+0,1.1197E+0,1.1110E+0,
175623661,3.5293E+0,3.4220E+0,3.4412E+0,3.4090E+0,
175623684,2.0689E+0,1.8744E+0,1.9920E+0,2.0591E+0,
175623729,3.0989E+0,3.0872E+0,2.9233E+0,2.9710E+0,
175623759,1.4031E+0,1.1346E+0,1.1198E+0,1.1111E+0,
175623793,3.5308E+0,3.5254E+0,3.4420E+0,3.4116E+0,
175623833,2.8215E+0,2.5800E+0,2.7495E+0,2.8547E+0,
175623853,2.8490E+0,2.6418E+0,2.4938E+0,2.6746E+0,
175623878,2.6263E+0,2.5395E+0,2.6086E+0,2.6609E+0,
175623887,2.8148E+0,2.8666E+0,2.8750E+0,2.8399E+0,
175623999,1.0492E+0,1.0845E+0,1.1197E+0,1.1110E+0,
175624027,2.9550E+0,2.7960E+0,2.5123E+0,2.6752E+0,
175624027,2.2658E+0,2.1384E+0,1.7649E+0,1.8162E+0,
175624042,1.7941E+0,1.6011E+0,1.2973E+0,1.3745E+0,
175624051,2.3302E+0,2.3210E+0,2.3498E+0,2.3186E+0,
175624081,2.0098E+0,1.9515E+0,2.0121E+0,2.0043E+0,
175624120,2.3173E+0,2.1379E+0,1.8388E+0,2.0090E+0,
175624125,1.4669E+0,1.3081E+0,1.1976E+0,1.2103E+0,
175624159,1.0503E+0,1.0846E+0,1.1197E+0,1.1107E+0,
175624192,2.1841E+0,2.0449E+0,1.7935E+0,1.9508E+0,
175624193,2.1335E+0,1.8012E+0,1.3014E+0,1.8204E+0,
175624233,2.4278E+0,2.3355E+0,2.2433E+0,2.2885E+0,
175624309,2.7618E+0,2.6010E+0,2.4320E+0,2.5675E+0,
175624336,1.0494E+0,1.0845E+0,1.1197E+0,1.1110E+0,
175624377,2.2255E+0,2.1142E+0,2.0234E+0,2.0914E+0,
175624379,1.0631E+0,1.0884E+0,1.1231E+0,1.1142E+0,
175624392,1.8874E+0,1.7539E+0,1.8911E+0,1.8847E+0,
175624407,3.5376E+0,3.5313E+0,3.4465E+0,3.4214E+0,
175624442,2.3593E+0,2.1399E+0,1.9217E+0,2.0967E+0,
175624507,1.9721E+0,1.5998E+0,1.6787E+0,1.8837E+0,
175624508,1.3137E+0,1.1198E+0,1.1556E+0,1.1450E+0,
175624508,2.7159E+0,3.0069E+0,2.9703E+0,2.8975E+0,
175624511,2.7723E+0,2.7041E+0,2.4085E+0,2.4572E+0,
175624527,2.5914E+0,2.3734E+0,2.3057E+0,2.4596E+0,
175624533,1.0517E+0,1.0844E+0,1.1197E+0,1.1109E+0,
175624544,2.2159E+0,2.1972E+0,2.0846E+0,2.0355E+0,
175624544,1.7606E+0,1.5510E+0,1.5257E+0,1.5467E+0,
175624596,2.7829E+0,2.7960E+0,2.4773E+0,2.4528E+0,
175624607,2.8610E+0,2.8980E+0,2.6816E+0,2.6540E+0,
175624626,1.0491E+0,1.0844E+0,1.1199E+0,1.1111E+0,
175624661,2.0265E+0,2.0569E+0,2.0800E+0,1.9641E+0,
175624670,1.9754E+0,1.8559E+0,1.2163E+0,1.2857E+0,
175624672,2.3071E+0,2.3400E+0,2.3737E+0,2.2983E+0,
175624699,3.0384E+0,3.2398E+0,3.4383E+0,3.0456E+0,
175624706,1.0493E+0,1.0842E+0,1.1198E+0,1.1111E+0,
175624742,1.2988E+0,1.4383E+0,1.2354E+0,1.1118E+0,
175624804,3.5224E+0,3.3691E+0,3.4406E+0,3.4159E+0,
175624822,2.4684E+0,2.5196E+0,2.5034E+0,2.4320E+0,
175624843,1.7038E+0,1.0937E+0,1.1199E+0,1.1122E+0,
175624897,2.3221E+0,2.3085E+0,2.3849E+0,2.3462E+0,
175624932,2.5075E+0,2.5743E+0,2.4725E+0,2.3840E+0,
175624999,1.0493E+0,1.0846E+0,1.1200E+0,1.1110E+0,
175625109,1.9223E+0,1.8268E+0,1.7945E+0,1.7912E+0,
175625165,2.4663E+0,2.4978E+0,2.3433E+0,2.2786E+0,
175625232,1.6145E+0,1.4156E+0,1.1202E+0,1.1114E+0,
175625280,2.4456E+0,2.2526E+0,2.2363E+0,2.3594E+0,
175625286,2.6039E+0,2.5254E+0,2.5934E+0,2.6340E+0,
175625302,1.0492E+0,1.0844E+0,1.1197E+0,1.1110E+0,
175625343,1.0651E+0,1.0844E+0,1.1197E+0,1.1110E+0,
175625370,1.4322E+0,1.1246E+0,1.1200E+0,1.1110E+0,
175625389,1.5989E+0,1.0853E+0,1.2513E+0,1.4854E+0,
175625393,2.5685E+0,2.5315E+0,2.2507E+0,2.2477E+0,
175625402,2.0862E+0,2.0512E+0,1.6962E+0,1.5402E+0,
175625409,3.5386E+0,3.5301E+0,3.3075E+0,3.4214E+0,
175625427,3.3298E+0,3.2308E+0,2.9538E+0,3.0895E+0,
175625431,1.9701E+0,1.8831E+0,1.9520E+0,1.9520E+0,
175625486,1.0492E+0,1.0846E+0,1.1200E+0,1.1107E+0,
175625487,1.0766E+0,1.0829E+0,1.1235E+0,1.1098E+0,
175625494,1.9607E+0,1.9539E+0,1.8560E+0,1.7609E+0,
175625528,2.0643E+0,2.0626E+0,2.0156E+0,1.9501E+0,
175625566,2.6007E+0,2.4621E+0,2.3278E+0,2.4262E+0,
175625600,2.8865E+0,2.7416E+0,2.7548E+0,2.8803E+0,
175625601,2.7744E+0,2.7897E+0,2.5271E+0,2.4907E+0,
175625628,1.0494E+0,1.0845E+0,1.1198E+0,1.1107E+0,
175625646,3.1358E+0,3.2225E+0,3.0569E+0,3.0165E+0,
175625674,2.1274E+0,2.1778E+0,2.0866E+0,1.9661E+0,
175625684,2.1629E+0,2.0899E+0,2.0970E+0,2.0987E+0,
175625692,1.8607E+0,1.5832E+0,1.1199E+0,1.1113E+0,
175625696,3.5345E+0,3.5140E+0,3.4465E+0,3.4162E+0,
175625712,3.2569E+0,3.4075E+0,3.0296E+0,2.9178E+0,
175625724,1.0492E+0,1.0843E+0,1.1196E+0,1.1108E+0,
175625739,2.7212E+0,2.7819E+0,2.5026E+0,2.4194E+0,
175625762,1.1673E+0,1.0848E+0,1.1195E+0,1.1109E+0,
175625774,2.4131E+0,2.2827E+0,2.1487E+0,2.2352E+0,
175625781,2.8344E+0,2.8041E+0,2.5983E+0,2.6362E+0,
175625804,1.7410E+0,1.5097E+0,1.1360E+0,1.1617E+0,
175625805,3.2941E+0,3.4153E+0,3.2131E+0,3.1804E+0,
175625845,1.0492E+0,1.0844E+0,1.1195E+0,1.1109E+0,
175625924,1.7079E+0,1.2566E+0,1.1198E+0,1.1115E+0,
175625941,1.0494E+0,1.0847E+0,1.1197E+0,1.1110E+0,
175625962,2.1399E+0,2.0641E+0,2.1302E+0,2.1489E+0,
175625993,1.0498E+0,1.0844E+0,1.1198E+0,1.1111E+0,
175625999,1.0491E+0,1.0844E+0,1.1197E+0,1.1109E+0,
175626003,2.0463E+0,2.0570E+0,2.1357E+0,1.9779E+0,
175626069,1.2262E+0,1.1484E+0,1.1196E+0,1.1111E+0,
175626124,3.5348E+0,3.5275E+0,3.4450E+0,3.4173E+0,
175626125,1.6552E+0,1.6294E+0,1.1175E+0,1.1144E+0,
175626137,3.5271E+0,3.5229E+0,3.4408E+0,3.4102E+0,
175626157,2.3282E+0,2.1695E+0,2.0201E+0,2.1419E+0,
175626174,2.5978E+0,2.3902E+0,2.3020E+0,2.4503E+0,
175626189,2.2093E+0,2.0820E+0,2.0072E+0,2.0959E+0,
175626198,2.5892E+0,2.5938E+0,2.4225E+0,2.3951E+0,
175626201,2.8530E+0,2.9055E+0,2.7674E+0,2.7333E+0,
175626223,3.3206E+0,3.2206E+0,2.8593E+0,2.9920E+0,
175626231,3.0168E+0,3.1093E+0,2.9711E+0,2.9190E+0,
175626245,2.7296E+0,2.8165E+0,2.6138E+0,2.5218E+0,
175626314,1.0494E+0,1.0845E+0,1.1195E+0,1.1112E+0,
175626317,1.0494E+0,1.0844E+0,1.1196E+0,1.1109E+0,
175626397,3.5327E+0,3.5132E+0,3.4414E+0,3.4144E+0,
175626397,2.8295E+0,2.9577E+0,3.0539E+0,2.9487E+0,
175626414,2.7328E+0,2.7542E+0,2.7623E+0,2.7422E+0,
175626439,1.0512E+0,1.0846E+0,1.1197E+0,1.1107E+0,
175626511,3.5288E+0,3.5215E+0,3.4424E+0,3.4128E+0,
175626562,1.0492E+0,1.0844E+0,1.1199E+0,1.1111E+0,
175626568,2.8539E+0,2.8250E+0,2.6140E+0,2.6475E+0,
175626596,2.6693E+0,2.5646E+0,2.5329E+0,2.6104E+0,
175626605,2.2803E+0,2.2639E+0,2.0304E+0,1.9687E+0,
175626611,2.8708E+0,3.0119E+0,2.9510E+0,2.8421E+0,
175626623,1.0614E+0,1.0851E+0,1.1200E+0,1.1109E+0,
175626633,1.0497E+0,1.0844E+0,1.1200E+0,1.1109E+0,
175626641,1.1969E+0,1.1109E+0,1.1203E+0,1.1112E+0,
175626743,3.5320E+0,3.1999E+0,3.4416E+0,3.4146E+0,
175626746,1.0492E+0,1.0843E+0,1.1197E+0,1.1109E+0,
175626795,3.0231E+0,2.8596E+0,2.5070E+0,2.6458E+0,
175626828,2.8244E+0,2.7696E+0,2.8309E+0,2.8892E+0,
175626839,2.0473E+0,1.9366E+0,1.9507E+0,1.9847E+0,
175626854,2.4874E+0,2.4892E+0,2.3936E+0,2.3590E+0,
175626897,2.1900E+0,2.1494E+0,1.8434E+0,1.8120E+0,
175626938,2.8697E+0,2.6267E+0,2.5038E+0,2.7034E+0,
175626942,3.1384E+0,3.1291E+0,2.9637E+0,3.0114E+0,
175626943,3.1211E+0,3.3136E+0,3.2417E+0,3.1140E+0,
175626970,2.4826E+0,2.4826E+0,2.2651E+0,2.2281E+0,
175626972,3.5286E+0,3.3773E+0,3.4389E+0,3.4141E+0,
175626972,1.3654E+0,1.2095E+0,1.3811E+0,1.1737E+0,
175626979,2.3821E+0,2.3019E+0,2.1994E+0,2.2392E+0,
175626999,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
175627005,1.0492E+0,1.0844E+0,1.1197E+0,1.1112E+0,
175627050,1.0492E+0,1.0844E+0,1.1197E+0,1.1111E+0,
175627083,2.6079E+0,2.6581E+0,2.4217E+0,2.3450E+0,
175627138,1.6858E+0,1.0861E+0,1.1204E+0,1.3530E+0,
175627147,2.4479E+0,2.3827E+0,2.1277E+0,2.1601E+0,
175627157,2.1029E+0,1.8775E+0,1.7433E+0,1.9633E+0,
175627177,2.3194E+0,2.3561E+0,2.2613E+0,2.1759E+0,
175627194,2.8852E+0,2.7917E+0,2.6606E+0,2.7581E+0,
175627202,3.5307E+0,3.5255E+0,3.4441E+0,3.4143E+0,
175627248,2.8299E+0,3.0319E+0,2.9721E+0,2.7974E+0,
175627266,3.5257E+0,3.5091E+0,2.9984E+0,3.1379E+0,
175627285,1.0550E+0,1.0853E+0,1.1197E+0,1.1109E+0,
175627286,2.4010E+0,2.4595E+0,2.4818E+0,2.3969E+0,
175627350,2.2312E+0,2.1050E+0,2.1521E+0,2.2023E+0,
175627385,2.8717E+0,2.8395E+0,2.7053E+0,2.7400E+0,
175627396,1.0492E+0,1.0843E+0,1.1198E+0,1.1109E+0,
175627414,1.3192E+0,1.0844E+0,1.1197E+0,1.1118E+0,
175627415,1.0727E+0,1.0828E+0,1.1224E+0,1.1090E+0,
175627460,2.2060E+0,2.1435E+0,2.1859E+0,2.1898E+0,
175627482,2.8251E+0,2.7167E+0,2.8527E+0,2.9282E+0,
175627526,2.0408E+0,2.0749E+0,1.8895E+0,1.6608E+0,
175627561,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
175627564,1.3564E+0,1.2051E+0,1.1197E+0,1.1109E+0,
175627710,1.0490E+0,1.0845E+0,1.1199E+0,1.1111E+0,
175627710,3.5125E+0,3.5310E+0,3.4457E+0,3.4174E+0,
175627715,1.0492E+0,1.0843E+0,1.1198E+0,1.1109E+0,
175627719,2.2994E+0,2.2318E+0,2.2927E+0,2.3003E+0,
175627723,1.2623E+0,1.3734E+0,1.1204E+0,1.1110E+0,
175627732,3.0404E+0,3.0286E+0,2.8795E+0,2.9188E+0,
175627734,2.0621E+0,1.9095E+0,1.9717E+0,2.0358E+0,
175627741,2.5467E+0,2.4945E+0,2.3937E+0,2.4138E+0,
175627750,1.9766E+0,1.4350E+0,1.1200E+0,1.2693E+0,
175627768,3.2976E+0,3.0901E+0,2.9515E+0,3.1766E+0,
175627769,2.8041E+0,2.8805E+0,2.7029E+0,2.6365E+0,
175627778,2.5219E+0,2.4165E+0,2.3709E+0,2.4288E+0,
175627835,1.8380E+0,1.9007E+0,1.6833E+0,1.3579E+0,
175627860,3.0971E+0,2.9918E+0,3.0322E+0,3.1443E+0,
175627862,1.6619E+0,1.7071E+0,1.2208E+0,1.1118E+0,
175627903,2.9896E+0,2.9590E+0,2.5872E+0,2.6292E+0,
175627931,2.2209E+0,2.0849E+0,1.8836E+0,2.0196E+0,
175627937,1.9306E+0,1.6105E+0,1.7928E+0,1.9194E+0,
175627948,2.6752E+0,2.7788E+0,2.7161E+0,2.6170E+0,
175627955,3.1536E+0,3.4095E+0,3.1273E+0,2.9341E+0,
175627989,2.4496E+0,2.2979E+0,2.0928E+0,2.2157E+0,
175627999,1.0493E+0,1.0845E+0,1.1200E+0,1.1109E+0,
175628007,1.0494E+0,1.0844E+0,1.1199E+0,1.1110E+0,
175628036,1.5962E+0,1.0931E+0,1.1199E+0,1.1116E+0,
175628041,1.0492E+0,1.0844E+0,1.1196E+0,1.1110E+0,
175628091,2.2518E+0,2.1508E+0,2.2449E+0,2.2709E+0,
175628137,2.7787E+0,2.9423E+0,2.7320E+0,2.5745E+0,
175628141,1.0606E+0,1.0845E+0,1.1200E+0,1.1111E+0,
175628147,2.8295E+0,2.5925E+0,2.4618E+0,2.6548E+0,
175628151,2.8587E+0,2.6874E+0,2.7393E+0,2.8750E+0,
175628155,2.6596E+0,2.7128E+0,2.5582E+0,2.4932E+0,
175628458,2.3579E+0,2.1768E+0,1.9362E+0,2.1050E+0,
175628463,2.7514E+0,2.7869E+0,2.5244E+0,2.4790E+0,
175628474,3.5386E+0,3.5118E+0,3.4486E+0,3.4225E+0,
175628479,2.2936E+0,2.3589E+0,2.3152E+0,2.2058E+0,
175628515,2.2467E+0,2.2245E+0,2.1398E+0,2.1135E+0,
175628552,2.5675E+0,2.3468E+0,2.2518E+0,2.4022E+0,
175628606,1.0547E+0,1.0843E+0,1.1200E+0,1.1111E+0,
175628609,1.4378E+0,1.0963E+0,1.1344E+0,1.2057E+0,
175628614,3.5313E+0,3.5253E+0,3.4445E+0,3.4136E+0,
175628642,2.7951E+0,2.9218E+0,2.9636E+0,2.8586E+0,
175628652,1.8896E+0,1.8139E+0,1.1258E+0,1.1116E+0,
175628663,1.0492E+0,1.0842E+0,1.1197E+0,1.1111E+0,
175628682,2.4728E+0,2.4714E+0,2.2517E+0,2.2118E+0,
175628707,1.8836E+0,1.4106E+0,1.1222E+0,1.4415E+0,
175628718,3.1530E+0,3.1247E+0,2.9493E+0,3.0171E+0,
175628724,1.0491E+0,1.0843E+0,1.1200E+0,1.1110E+0,
175628727,1.5875E+0,1.1496E+0,1.1197E+0,1.1109E+0,
175628772,1.0497E+0,1.0844E+0,1.1198E+0,1.1109E+0,
175628873,1.9268E+0,1.6350E+0,1.5174E+0,1.7549E+0,
175628876,2.3214E+0,2.1627E+0,2.1890E+0,2.2754E+0,
175628889,1.0494E+0,1.0843E+0,1.1198E+0,1.1110E+0,
175628894,1.0491E+0,1.0842E+0,1.1198E+0,1.1109E+0,
175628912,3.5339E+0,3.5276E+0,3.4461E+0,3.4159E+0,
175628938,3.5282E+0,3.5217E+0,3.4413E+0,3.4101E+0,
175628952,3.5286E+0,3.5215E+0,3.4396E+0,3.4098E+0,
175628968,3.3141E+0,3.2167E+0,3.1468E+0,3.2825E+0,
175628969,3.5215E+0,3.5190E+0,3.4394E+0,3.4098E+0,
175628973,2.8674E+0,3.0777E+0,3.0132E+0,2.8383E+0,
175628994,2.3506E+0,2.4368E+0,2.3517E+0,2.2308E+0,
175628999,1.0492E+0,1.0843E+0,1.1197E+0,1.1110E+0,
175629042,2.3566E+0,2.3456E+0,2.1229E+0,2.0629E+0,
175629044,2.3802E+0,2.3783E+0,2.3451E+0,2.3134E+0,
175629073,2.9849E+0,2.7908E+0,3.0760E+0,3.1237E+0,
175629092,2.8525E+0,2.8238E+0,2.9448E+0,2.9783E+0,
175629098,3.0161E+0,3.0294E+0,2.8904E+0,2.9082E+0,
175629156,2.1277E+0,1.9827E+0,2.0618E+0,2.1158E+0,
175629192,2.8228E+0,2.7247E+0,2.6816E+0,2.7684E+0,
175629253,1.8086E+0,1.5526E+0,1.3572E+0,1.5217E+0,
175629259,3.5342E+0,3.5273E+0,3.4465E+0,3.4175E+0,
175629277,2.7470E+0,2.8058E+0,2.8862E+0,2.8405E+0,
175629311,2.3989E+0,2.4737E+0,2.5103E+0,2.4031E+0,
175629320,1.0492E+0,1.0844E+0,1.1198E+0,1.1110E+0,
175629392,2.1768E+0,2.0939E+0,2.1792E+0,2.1923E+0,
175629423,3.2754E+0,3.0620E+0,3.4446E+0,3.4122E+0,
175629429,1.8775E+0,1.6342E+0,1.1200E+0,1.1115E+0,
175629448,2.1861E+0,2.1854E+0,2.2557E+0,2.1811E+0,
175629450,2.8313E+0,2.7890E+0,2.4531E+0,2.4842E+0,
175629456,2.8253E+0,2.7373E+0,2.7495E+0,2.8253E+0,
175629472,2.7815E+0,2.7534E+0,2.6992E+0,2.7249E+0,
175629505,1.9936E+0,2.0424E+0,2.0154E+0,1.8721E+0,
175629510,1.0492E+0,1.0844E+0,1.1197E+0,1.1110E+0,
175629610,2.3331E+0,2.3436E+0,2.3198E+0,2.2656E+0,
175629665,1.0499E+0,1.0845E+0,1.1197E+0,1.1111E+0,
175629677,2.8587E+0,2.7578E+0,2.4264E+0,2.5174E+0,
175629678,2.5186E+0,2.4156E+0,2.3801E+0,2.4467E+0,
175629692,3.1742E+0,3.1116E+0,2.9840E+0,3.0752E+0,
175629694,2.3303E+0,2.2528E+0,2.3093E+0,2.3181E+0,
175629730,2.2257E+0,2.2628E+0,2.3341E+0,2.1589E+0,
175629750,2.2566E+0,2.2858E+0,2.1111E+0,2.0004E+0,
175629764,3.5377E+0,3.5286E+0,3.4466E+0,3.4176E+0,
175629788,1.6444E+0,1.1447E+0,1.1196E+0,1.1110E+0,
175629799,3.5235E+0,3.5211E+0,3.4404E+0,3.4041E+0,
175629819,2.1686E+0,2.0709E+0,2.1412E+0,2.1686E+0,
175629837,2.2920E+0,2.1783E+0,2.0191E+0,2.0981E+0,
175629839,2.7273E+0,2.6935E+0,2.7260E+0,2.7464E+0,
175629918,1.9218E+0,1.9320E+0,1.4519E+0,1.1436E+0,
175629972,2.6136E+0,2.6187E+0,2.5231E+0,2.5010E+0,
175629980,2.2424E+0,2.2951E+0,2.2849E+0,2.1872E+0,
175629999,1.0494E+0,1.0844E+0,1.1197E+0,1.1111E+0,
175630009,2.7815E+0,2.9138E+0,2.9411E+0,2.8348E+0,
175630013,2.6370E+0,2.5655E+0,2.3085E+0,2.3473E+0,
175630039,1.7186E+0,1.3137E+0,1.1215E+0,1.2635E+0,
175630091,1.9617E+0,1.9126E+0,2.0071E+0,1.9735E+0,
175630142,2.0529E+0,1.8864E+0,1.9694E+0,2.0442E+0,
175630188,2.9021E+0,2.8023E+0,2.5163E+0,2.6185E+0,
175630190,3.5151E+0,3.5259E+0,3.1176E+0,2.9986E+0,
175630190,1.2454E+0,1.1380E+0,1.1253E+0,1.2453E+0,
175630193,2.5486E+0,2.3861E+0,2.4317E+0,2.5302E+0,
175630193,1.0787E+0,1.2043E+0,1.2014E+0,1.2085E+0,
175630206,2.5082E+0,2.5606E+0,2.7063E+0,2.5217E+0,
175630274,2.7381E+0,2.7446E+0,2.4274E+0,2.4034E+0,
175630289,2.6650E+0,2.5672E+0,2.6696E+0,2.7314E+0,
175630306,3.5317E+0,3.5191E+0,3.4431E+0,3.4200E+0,
175630350,2.1941E+0,2.2056E+0,2.0024E+0,1.8881E+0,
175630361,3.0339E+0,2.9571E+0,2.7882E+0,2.8839E+0,
175630378,2.1404E+0,2.1529E+0,2.2253E+0,2.1259E+0,
175630421,1.0493E+0,1.0846E+0,1.1197E+0,1.1109E+0,
175630441,1.8732E+0,1.7752E+0,1.7892E+0,1.7586E+0,
175630544,2.3500E+0,2.1708E+0,2.2116E+0,2.3077E+0,
175630548,2.4419E+0,2.4390E+0,2.2142E+0,2.1478E+0,
175630548,3.5271E+0,3.4852E+0,3.4105E+0,3.3807E+0,
175630561,2.2347E+0,2.2796E+0,2.3086E+0,2.2064E+0,
175630567,1.0492E+0,1.0844E+0,1.1197E+0,1.1109E+0,
175630588,2.6086E+0,2.4021E+0,2.2858E+0,2.4357E+0,
