TimeStamp,Channel1,Channel2,Channel3,Channel4
218789677.000,41601.000,27773.000,35968.000,10362.000
218789677.000,41626.000,919.000,25993.000,41095.000
218789677.000,42184.000,23239.000,63427.000,19393.000
218789677.000,47816.000,15047.000,55490.000,64961.000
218789677.000,49269.000,64888.000,44915.000,3692.000
218789677.000,54908.000,6011.000,39023.000,47211.000
218789678.000,1851.000,34109.000,33855.000,34111.000
218789678.000,3131.000,44349.000,34623.000,34623.000
218789678.000,6266.000,58483.000,27989.000,28260.000
218789678.000,9356.000,44426.000,46471.000,24455.000
218789678.000,9325.000,56913.000,5453.000,62544.000
218789678.000,41840.000,63843.000,12095.000,37446.000
218789678.000,48584.000,7624.000,3523.000,25269.000
218789679.000,6209.000,61249.000,42560.000,26686.000
218789679.000,18057.000,57993.000,45706.000,5768.000
218789679.000,43067.000,36669.000,34367.000,34623.000
218789679.000,44963.000,17053.000,28813.000,47251.000
218789679.000,44985.000,6314.000,7595.000,37302.000
218789679.000,47419.000,34877.000,33855.000,34111.000
218789679.000,56264.000,26567.000,55742.000,49601.000
218789679.000,56698.000,35449.000,20093.000,20347.000
218789679.000,63116.000,58514.000,17288.000,25473.000
218789680.000,20796.000,3645.000,34367.000,34879.000
218789680.000,22957.000,5534.000,19114.000,48048.000
218789680.000,26250.000,25728.000,60040.000,62604.000
218789680.000,34632.000,47421.000,35135.000,35135.000
218789680.000,36989.000,42104.000,27491.000,32106.000
218789680.000,43208.000,27336.000,3267.000,29889.000
218789680.000,43373.000,64613.000,3338.000,25735.000
218789680.000,46536.000,15303.000,54979.000,11713.000
218789680.000,49237.000,44866.000,6975.000,34879.000
218789680.000,58962.000,33853.000,37183.000,35647.000
218789681.000,658.000,19852.000,20881.000,50581.000
218789681.000,3186.000,62835.000,6008.000,47984.000
218789681.000,11332.000,40265.000,21313.000,28479.000
218789681.000,12603.000,36413.000,33855.000,34879.000
218789681.000,22406.000,30089.000,27271.000,30339.000
218789681.000,23240.000,23496.000,1219.000,1729.000
218789681.000,26683.000,34109.000,34111.000,34367.000
218789681.000,42696.000,11719.000,53443.000,17345.000
218789681.000,43930.000,52385.000,27043.000,38301.000
218789681.000,44422.000,52612.000,5492.000,58997.000
218789681.000,45430.000,18550.000,24180.000,4464.000
218789681.000,59848.000,13511.000,53699.000,17345.000
218789681.000,60794.000,18031.000,27740.000,11628.000
218789682.000,7040.000,19065.000,22122.000,61810.000
218789682.000,10835.000,59453.000,35135.000,35647.000
218789682.000,13192.000,13704.000,54406.000,59524.000
218789682.000,17792.000,19572.000,11115.000,64631.000
218789682.000,17994.000,20807.000,19272.000,38471.000
218789682.000,20565.000,43849.000,42320.000,5710.000
218789682.000,22174.000,14240.000,6036.000,14738.000
218789682.000,26001.000,29579.000,31106.000,40839.000
218789682.000,33138.000,35167.000,46421.000,10343.000
218789682.000,41590.000,49770.000,23914.000,7793.000
218789682.000,50045.000,35448.000,36980.000,28023.000
218789682.000,53390.000,42629.000,22660.000,32138.000
218789682.000,57148.000,56125.000,34879.000,34879.000
218789682.000,63130.000,18327.000,12175.000,54674.000
218789682.000,64456.000,28872.000,4547.000,31169.000
218789683.000,8904.000,1223.000,50370.000,57276.000
218789683.000,39808.000,50550.000,12131.000,33648.000
218789683.000,46024.000,20679.000,59331.000,21441.000
218789683.000,48513.000,58234.000,12416.000,35202.000
218789683.000,59262.000,24698.000,30076.000,1916.000
218789683.000,60475.000,34365.000,34367.000,34111.000
218789684.000,27707.000,34621.000,34111.000,34623.000
218789684.000,29844.000,26763.000,4991.000,8070.000
218789684.000,32903.000,46725.000,32127.000,61311.000
218789684.000,45229.000,55728.000,46494.000,38300.000
218789684.000,54085.000,22077.000,39231.000,34879.000
218789684.000,55496.000,9927.000,39619.000,24513.000
218789684.000,63633.000,55943.000,24974.000,6290.000
218789684.000,64328.000,14142.000,49727.000,34111.000
218789685.000,7112.000,14791.000,56771.000,22465.000
218789685.000,7793.000,1394.000,25202.000,22124.000
218789685.000,9392.000,54704.000,15015.000,10665.000
218789685.000,16216.000,46653.000,42303.000,34367.000
218789685.000,19050.000,47721.000,15427.000,45119.000
218789685.000,19521.000,58174.000,15423.000,53310.000
218789685.000,26538.000,24239.000,8629.000,55987.000
218789685.000,27592.000,16583.000,59331.000,16065.000
218789685.000,34965.000,49563.000,48529.000,59787.000
218789685.000,41406.000,38840.000,54435.000,34731.000
218789685.000,42606.000,33897.000,20559.000,20559.000
218789685.000,48503.000,34936.000,18803.000,878.000
218789685.000,56995.000,15011.000,18322.000,4754.000
218789685.000,57962.000,7779.000,10563.000,9025.000
218789686.000,403.000,23695.000,10372.000,19590.000
218789686.000,8824.000,9578.000,13405.000,17262.000
218789686.000,10043.000,33853.000,34111.000,34623.000
218789686.000,13739.000,12198.000,30118.000,5291.000
218789686.000,18293.000,1653.000,39538.000,27247.000
218789686.000,20374.000,17294.000,43648.000,20358.000
218789686.000,21359.000,21349.000,47210.000,43885.000
218789686.000,28010.000,63592.000,25194.000,44649.000
218789686.000,30613.000,4510.000,27547.000,37522.000
218789686.000,36017.000,38308.000,45720.000,16549.000
218789686.000,37691.000,36413.000,35135.000,33599.000
218789686.000,38770.000,53592.000,61262.000,19816.000
218789686.000,42878.000,47218.000,30560.000,17776.000
218789686.000,52539.000,34877.000,35135.000,34623.000
218789686.000,54939.000,61601.000,17045.000,32400.000
218789686.000,56123.000,35645.000,35391.000,34111.000
218789687.000,2191.000,18067.000,29837.000,27016.000
218789687.000,6520.000,52858.000,63602.000,41067.000
218789687.000,20381.000,41372.000,40856.000,21913.000
218789687.000,24520.000,30651.000,11970.000,55745.000
218789687.000,37435.000,34621.000,34367.000,34623.000
218789687.000,39539.000,43636.000,51559.000,39513.000
218789687.000,40251.000,36413.000,33855.000,33855.000
218789687.000,48273.000,3978.000,62605.000,13456.000
218789687.000,57750.000,49053.000,57764.000,11157.000
218789688.000,2363.000,34365.000,34623.000,34623.000
218789688.000,6203.000,34877.000,33087.000,34367.000
218789688.000,8903.000,52936.000,694.000,43183.000
218789688.000,18576.000,4496.000,57220.000,3968.000
218789688.000,23357.000,13373.000,36927.000,34623.000
218789688.000,34708.000,16521.000,1936.000,18582.000
218789688.000,39780.000,48980.000,7487.000,34111.000
218789688.000,45918.000,61029.000,11101.000,42569.000
218789688.000,47675.000,34365.000,33855.000,34111.000
218789688.000,48778.000,22923.000,12931.000,63616.000
218789688.000,50813.000,62336.000,28281.000,15218.000
218789689.000,430.000,43445.000,15019.000,32423.000
218789689.000,2367.000,12093.000,35135.000,34111.000
218789689.000,21618.000,11636.000,18545.000,28779.000
218789689.000,34656.000,19031.000,51524.000,60231.000
218789689.000,35220.000,2444.000,25230.000,60308.000
218789689.000,40849.000,31114.000,58754.000,51334.000
218789689.000,41866.000,22402.000,13689.000,42623.000
218789689.000,44700.000,16804.000,37291.000,23195.000
218789689.000,46139.000,34109.000,34367.000,34623.000
218789689.000,50602.000,46241.000,3747.000,60588.000
218789689.000,52539.000,34877.000,34111.000,34367.000
218789689.000,57725.000,64628.000,13426.000,22904.000
218789689.000,59965.000,40766.000,5951.000,34879.000
218789690.000,2196.000,21392.000,8340.000,12694.000
218789690.000,3131.000,35133.000,33599.000,33855.000
218789690.000,6510.000,27741.000,6496.000,50538.000
218789690.000,18274.000,57919.000,41791.000,34624.000
218789690.000,25227.000,14469.000,8327.000,650.000
218789690.000,29831.000,49028.000,13947.000,62077.000
218789690.000,44110.000,18493.000,35391.000,34623.000
218789690.000,49468.000,57917.000,34623.000,34879.000
218789690.000,51068.000,46199.000,23929.000,64891.000
218789690.000,57147.000,34877.000,34367.000,34367.000
218789691.000,3688.000,34900.000,15690.000,10072.000
218789691.000,42837.000,19773.000,37439.000,34111.000
218789691.000,57455.000,27984.000,36671.000,34884.000
218789691.000,59542.000,1163.000,33941.000,61337.000
218789692.000,2205.000,32401.000,19074.000,25992.000
218789692.000,6032.000,23444.000,49038.000,28809.000
218789692.000,16704.000,26685.000,37439.000,34367.000
218789692.000,17040.000,1437.000,33681.000,60301.000
218789692.000,28012.000,22365.000,61503.000,42051.000
218789692.000,31371.000,50821.000,45943.000,2939.000
218789692.000,32650.000,34950.000,25225.000,44683.000
218789692.000,42361.000,21873.000,51319.000,8057.000
218789692.000,49301.000,11410.000,39568.000,29329.000
218789692.000,56701.000,52342.000,37984.000,31340.000
218789692.000,57273.000,34991.000,20123.000,31911.000
218789693.000,9125.000,42144.000,15521.000,64422.000
218789693.000,11688.000,20891.000,65162.000,23954.000
218789693.000,12390.000,34901.000,37725.000,7267.000
218789693.000,16560.000,57518.000,45236.000,20152.000
218789693.000,17776.000,4721.000,9332.000,21100.000
218789693.000,20610.000,46716.000,23671.000,27003.000
218789693.000,20843.000,23142.000,48196.000,61760.000
218789693.000,25753.000,16281.000,8592.000,59536.000
218789693.000,34940.000,40314.000,22905.000,45177.000
218789693.000,36155.000,36413.000,34111.000,34367.000
218789693.000,41632.000,19881.000,43933.000,51860.000
218789693.000,59759.000,47213.000,2375.000,26432.000
218789694.000,2248.000,52168.000,35011.000,40641.000
218789694.000,12224.000,47552.000,52157.000,4288.000
218789694.000,15770.000,10396.000,37259.000,38279.000
218789694.000,21141.000,47506.000,45442.000,37252.000
218789694.000,23453.000,25000.000,8869.000,17051.000
218789694.000,29360.000,17840.000,11193.000,64700.000
218789694.000,42863.000,44899.000,40011.000,17242.000
218789694.000,45962.000,53383.000,56969.000,22922.000
218789694.000,57986.000,35716.000,40331.000,56191.000
218789695.000,14395.000,34365.000,34111.000,34367.000
218789695.000,14674.000,59992.000,39234.000,50494.000
218789695.000,18539.000,33627.000,42559.000,42309.000
218789695.000,38088.000,33736.000,6325.000,42177.000
218789695.000,44400.000,17008.000,51034.000,22857.000
218789695.000,49583.000,40879.000,48561.000,25523.000
218789695.000,56937.000,24929.000,44647.000,52327.000
218789696.000,10144.000,7588.000,32154.000,8854.000
218789696.000,11912.000,63362.000,41332.000,20600.000
218789696.000,19912.000,28104.000,3338.000,50055.000
218789696.000,25200.000,23131.000,42846.000,51563.000
218789696.000,25947.000,58452.000,11583.000,35135.000
218789696.000,28292.000,23679.000,41858.000,59268.000
218789696.000,54421.000,59535.000,44160.000,388.000
218789696.000,54452.000,55461.000,38301.000,57516.000
218789696.000,59045.000,37274.000,42665.000,58028.000
218789696.000,65420.000,6031.000,40842.000,10884.000
218789697.000,1135.000,32870.000,19819.000,23149.000
218789697.000,7227.000,38973.000,33599.000,34367.000
218789697.000,30118.000,16039.000,36499.000,1425.000
218789697.000,62839.000,21364.000,35443.000,59763.000
218789697.000,64968.000,19656.000,13507.000,41409.000
218789698.000,3910.000,51005.000,38719.000,40255.000
218789698.000,10366.000,49781.000,1132.000,65397.000
218789698.000,15522.000,11169.000,1944.000,53658.000
218789698.000,17023.000,3193.000,55400.000,47724.000
218789698.000,43976.000,27079.000,61123.000,27841.000
218789698.000,48222.000,62013.000,62527.000,34879.000
218789698.000,51552.000,62545.000,32328.000,25167.000
218789699.000,6841.000,52922.000,21443.000,14017.000
218789699.000,17344.000,15028.000,31160.000,22209.000
218789699.000,23189.000,37271.000,64399.000,15243.000
218789699.000,25915.000,34621.000,34111.000,34623.000
218789699.000,37769.000,1162.000,18062.000,40586.000
218789699.000,54843.000,35133.000,34111.000,34623.000
218789700.000,3643.000,34877.000,34367.000,35135.000
218789700.000,4196.000,63832.000,24127.000,37183.000
218789700.000,4470.000,52088.000,7277.000,9828.000
218789700.000,7309.000,63882.000,41083.000,62589.000
218789700.000,10879.000,45950.000,18553.000,29048.000
218789700.000,30046.000,37980.000,46911.000,37183.000
218789700.000,36234.000,3721.000,7805.000,61820.000
218789700.000,52283.000,34877.000,34367.000,34623.000
218789700.000,55413.000,36982.000,16232.000,58716.000
218789700.000,61896.000,38856.000,24003.000,40641.000
218789700.000,62071.000,4470.000,5752.000,46712.000
218789701.000,9884.000,53403.000,15517.000,24990.000
218789701.000,10394.000,47246.000,17804.000,55446.000
218789701.000,12140.000,3404.000,62271.000,36684.000
218789701.000,16328.000,19143.000,61379.000,21185.000
218789701.000,31630.000,8071.000,64889.000,30333.000
218789701.000,64937.000,17844.000,53415.000,23965.000
218789702.000,2473.000,49565.000,33675.000,52883.000
218789702.000,11652.000,58240.000,3715.000,37764.000
218789702.000,23681.000,27524.000,24966.000,58240.000
218789702.000,23934.000,29539.000,23640.000,10604.000
218789702.000,33480.000,30152.000,14275.000,35777.000
218789702.000,39591.000,10161.000,40377.000,22950.000
218789702.000,43653.000,11653.000,58505.000,62342.000
218789702.000,45174.000,52337.000,43886.000,8304.000
218789702.000,45242.000,31682.000,15285.000,32944.000
218789702.000,47541.000,54460.000,16311.000,62389.000
218789702.000,49723.000,35389.000,35135.000,34879.000
218789702.000,63645.000,46244.000,38549.000,61325.000
218789703.000,5821.000,43975.000,44739.000,8640.000
218789703.000,15931.000,39997.000,34623.000,34111.000
218789703.000,23933.000,55936.000,59004.000,23158.000
218789703.000,37691.000,34621.000,33599.000,35135.000
218789704.000,3960.000,30330.000,8825.000,47220.000
218789704.000,6344.000,31175.000,44201.000,31404.000
218789704.000,8562.000,3178.000,45150.000,24675.000
218789704.000,9867.000,17547.000,50058.000,391.000
218789704.000,13883.000,34109.000,34879.000,34111.000
218789704.000,19091.000,19335.000,52346.000,38528.000
218789704.000,35389.000,16701.000,34367.000,34879.000
218789704.000,43590.000,8765.000,40511.000,35391.000
218789704.000,45453.000,1939.000,43405.000,47238.000
218789704.000,49526.000,43118.000,23643.000,40295.000
218789704.000,51259.000,35389.000,34623.000,35135.000
218789704.000,58295.000,43959.000,17575.000,56234.000
218789705.000,16187.000,35389.000,34111.000,34623.000
218789705.000,21960.000,12231.000,57795.000,37057.000
218789705.000,29128.000,12999.000,54210.000,63425.000
218789705.000,30363.000,2964.000,32667.000,37279.000
218789705.000,32643.000,18818.000,49025.000,22655.000
218789705.000,36529.000,6832.000,51623.000,19626.000
218789705.000,36756.000,64409.000,62353.000,38796.000
218789705.000,37510.000,50046.000,23666.000,28793.000
218789705.000,38056.000,19362.000,49316.000,60330.000
218789705.000,45115.000,34365.000,34623.000,34367.000
218789705.000,46246.000,39331.000,10665.000,22957.000
218789705.000,59336.000,19143.000,65475.000,21953.000
218789706.000,10857.000,41314.000,30015.000,54335.000
218789706.000,12610.000,64829.000,36671.000,34879.000
218789706.000,16844.000,14279.000,54189.000,36530.000
218789706.000,21438.000,7622.000,32441.000,3338.000
218789706.000,23712.000,16019.000,58763.000,38550.000
218789706.000,30920.000,22471.000,53443.000,20929.000
218789706.000,31832.000,46922.000,12869.000,26186.000
218789706.000,38216.000,32573.000,34879.000,34879.000
218789706.000,49096.000,14023.000,60355.000,14273.000
218789706.000,52028.000,48189.000,33855.000,34367.000
218789707.000,14024.000,26312.000,963.000,22209.000
218789707.000,16052.000,44712.000,41369.000,17830.000
218789707.000,19873.000,7838.000,48531.000,18837.000
218789707.000,20355.000,34170.000,44921.000,5246.000
218789707.000,21641.000,54405.000,26486.000,19064.000
218789707.000,32699.000,37300.000,47521.000,35498.000
218789707.000,34993.000,47025.000,16552.000,27819.000
218789707.000,36458.000,23646.000,27746.000,34149.000
218789707.000,41141.000,36027.000,10404.000,19358.000
218789707.000,44232.000,20424.000,1987.000,18625.000
218789707.000,55464.000,19616.000,33945.000,4512.000
218789707.000,55612.000,5950.000,58944.000,19520.000
218789707.000,58683.000,36669.000,33343.000,34879.000
218789707.000,62523.000,34365.000,33855.000,34367.000
218789708.000,4508.000,32419.000,9364.000,29324.000
218789708.000,6087.000,60853.000,23730.000,26049.000
218789708.000,10424.000,27058.000,57763.000,62379.000
218789708.000,22331.000,34365.000,34367.000,35135.000
218789708.000,37691.000,34877.000,34367.000,34367.000
218789708.000,38715.000,33597.000,33855.000,33855.000
