TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
694345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
695345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,44.0,0.0,0.0
696345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02169088,nan,nan,nan,nan,nan,nan,nan,48.0,0.0,0.0
697345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
698345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,44.0,0.0,0.0
699345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,35.0,0.0,0.0
700345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
701345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
702345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0
703345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
704345.0,4.0,nan,nan,nan,nan,1.19344064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
705345.0,5.0,nan,nan,nan,nan,nan,2.37917456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
706345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
707345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
708345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.01948896,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
709345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
710345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,30.0,0.0,0.0
711345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,28.0,0.0,0.0
712345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
713345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
714345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
715345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
716345.0,4.0,nan,nan,nan,nan,1.18463296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
717345.0,5.0,nan,nan,nan,nan,nan,2.38027552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.0,0.0,0.0
718345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
719345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
720345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.01948896,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
721345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
722345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,31.0,0.0,0.0
723345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,35.0,0.0,0.0
724345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0,0.0,0.0
725345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
726345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
727345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
728345.0,4.0,nan,nan,nan,nan,1.20334928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
729345.0,5.0,nan,nan,nan,nan,nan,2.38027552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
730345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
731345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
732345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02279184,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
733345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
734345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,25.0,0.0,0.0
735345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,34.0,0.0,0.0
736345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
737345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0
738345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,0.0,0.0
739345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
740345.0,4.0,nan,nan,nan,nan,1.19564256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
741345.0,5.0,nan,nan,nan,nan,nan,2.38027552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,0.0,0.0
742345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
743345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
744345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02058992,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
745345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
746345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,25.0,0.0,0.0
747345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,30.0,0.0,0.0
748345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
749345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
750345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
751345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
752345.0,4.0,nan,nan,nan,nan,1.18793584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
753345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
754345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
755345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
756345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02169088,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
757345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
758345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,34.0,0.0,0.0
759345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,40.0,0.0,0.0
760345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,0.0,0.0
761345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0,0.0,0.0
762345.0,2.0,nan,nan,18.754399999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
763345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.0,0.0,0.0
764345.0,4.0,nan,nan,nan,nan,1.1945416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.0,0.0,0.0
765345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,0.0,0.0
766345.0,6.0,nan,nan,nan,nan,nan,nan,0.3688216,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,0.0,0.0
767345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
768345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.01728704,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
769345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
770345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,32.0,0.0,0.0
771345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,20.0,0.0,0.0
772345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
773345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
774345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,0.0,0.0
775345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,0.0,0.0
776345.0,4.0,nan,nan,nan,nan,1.19123872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
777345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0,0.0,0.0
778345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.0,0.0,0.0
779345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
780345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.018388,nan,nan,nan,nan,nan,nan,nan,27.0,0.0,0.0
781345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
782345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,31.0,0.0,0.0
783345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,27.0,0.0,0.0
784345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,0.0,0.0
785345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
786345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
787345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0,0.0,0.0
788345.0,4.0,nan,nan,nan,nan,1.19233968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
789345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
790345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
791345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.3138896,nan,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
792345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02058992,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
793345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
794345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,33.0,0.0,0.0
795345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,46.0,0.0,0.0
796345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
797345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
798345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
799345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,0.0,0.0
800345.0,4.0,nan,nan,nan,nan,1.18793584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.0,0.0,0.0
801345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.0,0.0,0.0
802345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
803345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
804345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.018388,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
805345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
806345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,31.0,0.0,0.0
807345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,33.0,0.0,0.0
808345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
809345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
810345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
811345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,0.0,0.0
812345.0,4.0,nan,nan,nan,nan,1.19674352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
813345.0,5.0,nan,nan,nan,nan,nan,2.38137648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
814345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.0,0.0,0.0
815345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
816345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02169088,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
817345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,26.0,0.0,0.0
818345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,33.0,0.0,0.0
819345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,31.0,0.0,0.0
820345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
821345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.0,0.0,0.0
822345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
823345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
824345.0,4.0,nan,nan,nan,nan,1.18573392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
825345.0,5.0,nan,nan,nan,nan,nan,2.38027552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
826345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
827345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,31.0,0.0,0.0
828345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02499376,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
829345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0
830345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,30.0,0.0,0.0
831345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,27.0,0.0,0.0
832345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
833345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,0.0,0.0
834345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
835345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
836345.0,4.0,nan,nan,nan,nan,1.18463296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,0.0,0.0
837345.0,5.0,nan,nan,nan,nan,nan,2.38247744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
838345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
839345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
840345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.018388,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
841345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
842345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,35.0,0.0,0.0
843345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,49.0,0.0,0.0
844345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
845345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
846345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
847345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
848345.0,4.0,nan,nan,nan,nan,1.1890368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
849345.0,5.0,nan,nan,nan,nan,nan,2.38247744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,0.0,0.0
850345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
851345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
852345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02279184,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
853345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0
854345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,25.0,0.0,0.0
855345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,24.0,0.0,0.0
856345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,0.0,0.0
857345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
858345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
859345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
860345.0,4.0,nan,nan,nan,nan,1.1890368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
861345.0,5.0,nan,nan,nan,nan,nan,2.38247744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,0.0,0.0
862345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,0.0,0.0
863345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
864345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.018388,nan,nan,nan,nan,nan,nan,nan,28.0,0.0,0.0
865345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,33.0,0.0,0.0
866345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,32.0,0.0,0.0
867345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,33.0,0.0,0.0
868345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,0.0,0.0
869345.0,1.0,nan,-268.486064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,0.0,0.0
870345.0,2.0,nan,nan,18.864495999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,0.0,0.0
871345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
872345.0,4.0,nan,nan,nan,nan,1.19123872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,0.0,0.0
873345.0,5.0,nan,nan,nan,nan,nan,2.38247744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,0.0,0.0
874345.0,6.0,nan,nan,nan,nan,nan,nan,0.37102352,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
875345.0,7.0,nan,nan,nan,nan,nan,nan,nan,3.31499056,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
876345.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,1.02058992,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
877345.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0
878345.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,35.0,0.0,0.0
879345.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,35.0,0.0,0.0
880345.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,0.0,0.0
881345.0,1.0,nan,-268.59616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,0.0,0.0
882345.0,2.0,nan,nan,18.974592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,0.0,0.0
883345.0,3.0,nan,nan,nan,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,0.0,0.0
884345.0,4.0,nan,nan,nan,nan,1.19784448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,0.0,0.0
885345.0,5.0,nan,nan,nan,nan,nan,2.38247744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0,0.0,0.0
886345.0,6.0,nan,nan,nan,nan,nan,nan,0.36992256,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.0,0.0,0.0
