TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
175794999.0,6.0,nan,nan,nan,nan,nan,nan,0.37652832,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175795999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175796999.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,0.82902288,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175797999.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175798999.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,0.0,0.0
175799999.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,0.0,0.0
175800999.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175801999.0,1.0,nan,-268.04568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175802999.0,2.0,nan,nan,31.745728000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175803999.0,3.0,nan,nan,nan,32.95678400000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175804999.0,4.0,nan,nan,nan,nan,1.2165608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175805999.0,5.0,nan,nan,nan,nan,nan,0.00220192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175806999.0,6.0,nan,nan,nan,nan,nan,nan,0.37762928,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175807999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175808999.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,0.8301238400000001,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175809999.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175810999.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,0.0,0.0
175811999.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,0.0,0.0
175812999.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175813999.0,1.0,nan,-267.275008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175814999.0,2.0,nan,nan,31.745728000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175815999.0,3.0,nan,nan,nan,33.06688000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175816999.0,4.0,nan,nan,nan,nan,1.22646944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175817999.0,5.0,nan,nan,nan,nan,nan,0.00220192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175818999.0,6.0,nan,nan,nan,nan,nan,nan,0.37652832,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175819999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175820999.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,0.82792192,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175821999.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175822999.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,0.0,0.0
175823999.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,0.0,0.0
175824999.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175825999.0,1.0,nan,-267.385104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175826999.0,2.0,nan,nan,31.745728000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175827999.0,3.0,nan,nan,nan,33.06688000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175828999.0,4.0,nan,nan,nan,nan,1.2000464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175829999.0,5.0,nan,nan,nan,nan,nan,0.00220192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175830999.0,6.0,nan,nan,nan,nan,nan,nan,0.37762928,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175831999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175832999.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,0.82792192,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175833999.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175834999.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,0.0,0.0
175835999.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,0.0,0.0
175836999.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175837999.0,1.0,nan,-267.275008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175838999.0,2.0,nan,nan,31.745728000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175839999.0,3.0,nan,nan,nan,33.06688000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175840999.0,4.0,nan,nan,nan,nan,1.21876272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175841999.0,5.0,nan,nan,nan,nan,nan,0.00220192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175842999.0,6.0,nan,nan,nan,nan,nan,nan,0.37762928,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175843999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175844999.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,0.82792192,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175845999.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175846999.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,0.0,0.0
175847999.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,0.0,0.0
175848999.0,0.0,-273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175849999.0,1.0,nan,-267.275008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175850999.0,2.0,nan,nan,31.745728000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175851999.0,3.0,nan,nan,nan,33.06688000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175852999.0,4.0,nan,nan,nan,nan,1.2220656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175853999.0,5.0,nan,nan,nan,nan,nan,0.00220192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175854999.0,6.0,nan,nan,nan,nan,nan,nan,0.37652832,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
175855999.0,7.0,nan,nan,nan,nan,nan,nan,nan,0.0033028800000000002,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0
